년도,구분,채소_묶음_분류,시도,면적_계,단수_계,생산량_계,노지_면적,노지_단수,노지_생산량,시설_면적,시설_단수,시설_생산량
"2014","(세 종)","근 채 류","가을 총각무","0","0","0","0","0","0","0","0",0
"2014","전 국","근 채 류","겨 울 무","0","0","0","5955","7200","428760","0","0",0
"2014","서 울","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","부 산","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","대 구","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","인 천","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","광 주","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","대 전","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","울 산","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","경 기","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","강 원","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","충 북","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","충 남","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","전 북","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","전 남","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","경 북","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","경 남","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","제 주","근 채 류","겨 울 무","0","0","0","5955","7200","428760","0","0",0
"2014","(세 종)","근 채 류","겨 울 무","0","0","0","0","0","0","0","0",0
"2014","전 국","근 채 류","당 근","0","0","0","2397","3476","83316","0","0",0
"2014","서 울","근 채 류","당 근","0","0","0","0","0","0","0","0",0
"2014","부 산","근 채 류","당 근","0","0","0","93","2001","1861","0","0",0
"2014","대 구","근 채 류","당 근","0","0","0","0","0","0","0","0",0
"2014","인 천","근 채 류","당 근","0","0","0","3","2390","72","0","0",0
"2014","광 주","근 채 류","당 근","0","0","0","0","0","0","0","0",0
"2014","대 전","근 채 류","당 근","0","0","0","0","0","0","0","0",0
"2014","울 산","근 채 류","당 근","0","0","0","0","0","0","0","0",0
"2014","경 기","근 채 류","당 근","0","0","0","35","2390","837","0","0",0
"2014","강 원","근 채 류","당 근","0","0","0","82","3075","2522","0","0",0
"2014","충 북","근 채 류","당 근","0","0","0","28","3806","1066","0","0",0
"2014","충 남","근 채 류","당 근","0","0","0","40","3071","1228","0","0",0
"2014","전 북","근 채 류","당 근","0","0","0","8","2280","182","0","0",0
"2014","전 남","근 채 류","당 근","0","0","0","61","2665","1626","0","0",0
"2014","경 북","근 채 류","당 근","0","0","0","369","2417","8919","0","0",0
"2014","경 남","근 채 류","당 근","0","0","0","248","3031","7517","0","0",0
"2014","제 주","근 채 류","당 근","0","0","0","1430","4020","57486","0","0",0
"2014","(세 종)","근 채 류","당 근","0","0","0","0","0","0","0","0",0
"2014","전 국","근 채 류","연 근","0","0","0","581","2090","12144","0","0",0
"2014","서 울","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","부 산","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","대 구","근 채 류","연 근","0","0","0","237","2146","5086","0","0",0
"2014","인 천","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","광 주","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","대 전","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","울 산","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","경 기","근 채 류","연 근","0","0","0","41","1356","556","0","0",0
"2014","강 원","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","충 북","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","충 남","근 채 류","연 근","0","0","0","8","1547","124","0","0",0
"2014","전 북","근 채 류","연 근","0","0","0","11","1755","193","0","0",0
"2014","전 남","근 채 류","연 근","0","0","0","28","2398","671","0","0",0
"2014","경 북","근 채 류","연 근","0","0","0","89","2681","2386","0","0",0
"2014","경 남","근 채 류","연 근","0","0","0","167","1873","3128","0","0",0
"2014","제 주","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","(세 종)","근 채 류","연 근","0","0","0","0","0","0","0","0",0
"2014","전 국","근 채 류","우 엉","220","2157","4745","213","2154","4588","7","2242",157
"2014","서 울","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","부 산","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","대 구","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","인 천","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","광 주","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","대 전","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","울 산","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","경 기","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","강 원","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","충 북","근 채 류","우 엉","3","3250","97","1","4913","49","2","2418",48
"2014","충 남","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","전 북","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","전 남","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","경 북","근 채 류","우 엉","158","2229","3522","153","2231","3413","5","2172",109
"2014","경 남","근 채 류","우 엉","59","1908","1126","59","1908","1126","0","0",0
"2014","제 주","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","(세 종)","근 채 류","우 엉","0","0","0","0","0","0","0","0",0
"2014","전 국","근 채 류","토 란","185","1339","2476","181","1340","2426","4","1272",51
"2014","서 울","근 채 류","토 란","0","0","0","0","0","0","0","0",0
"2014","부 산","근 채 류","토 란","0","0","0","0","0","0","0","0",0
"2014","대 구","근 채 류","토 란","0","0","0","0","0","0","0","0",0
"2014","인 천","근 채 류","토 란","0","0","0","0","0","0","0","0",0
"2014","광 주","근 채 류","토 란","1","606","11","1","1106","11","0","0",0
"2014","대 전","근 채 류","토 란","0","0","0","0","0","0","0","0",0
"2014","울 산","근 채 류","토 란","0","0","0","0","0","0","0","0",0
"2014","경 기","근 채 류","토 란","36","1189","428","33","1173","387","3","1362",41
"2014","강 원","근 채 류","토 란","0","0","0","0","0","0","0","0",0
"2014","충 북","근 채 류","토 란","1","1300","13","1","1300","13","0","0",0
"2014","충 남","근 채 류","토 란","1","1000","10","0","0","0","1","1000",10
"2014","전 북","근 채 류","토 란","20","915","183","20","915","183","0","0",0
"2014","전 남","근 채 류","토 란","114","1450","1653","114","1450","1653","0","0",0
"2014","경 북","근 채 류","토 란","3","1077","32","3","1077","32","0","0",0
"2014","경 남","근 채 류","토 란","9","1624","146","9","1624","146","0","0",0
"2014","제 주","근 채 류","토 란","0","0","0","0","0","0","0","0",0
"2014","(세 종)","근 채 류","토 란","0","0","0","0","0","0","0","0",0
"2014","전 국","기 타 채 소","기 타 채 소","4381","0","146753","2179","0","79279","2202","0",67475
"2014","서 울","기 타 채 소","기 타 채 소","0","0","0","0","0","0","0","0",0
"2014","부 산","기 타 채 소","기 타 채 소","6","0","121","4","0","66","2","0",54
"2014","대 구","기 타 채 소","기 타 채 소","31","0","987","0","0","0","31","0",987
"2014","인 천","기 타 채 소","기 타 채 소","42","0","457","27","0","135","15","0",322
"2014","광 주","기 타 채 소","기 타 채 소","38","0","1251","4","0","113","34","0",1139
"2014","대 전","기 타 채 소","기 타 채 소","5","0","47","0","0","0","5","0",47
"2014","울 산","기 타 채 소","기 타 채 소","6","0","183","0","0","0","6","0",183
"2014","경 기","기 타 채 소","기 타 채 소","588","0","14752","71","0","809","517","0",13943
"2014","강 원","기 타 채 소","기 타 채 소","216","0","3885","104","0","1922","112","0",1963
"2014","충 북","기 타 채 소","기 타 채 소","36","0","1208","0","0","0","36","0",1208
"2014","충 남","기 타 채 소","기 타 채 소","825","0","23610","269","0","8070","556","0",15540
"2014","전 북","기 타 채 소","기 타 채 소","6","0","196","0","0","0","6","0",196
"2014","전 남","기 타 채 소","기 타 채 소","785","0","31399","650","0","27599","135","0",3800
"2014","경 북","기 타 채 소","기 타 채 소","333","0","8624","263","0","6238","70","0",2386
"2014","경 남","기 타 채 소","기 타 채 소","838","0","29075","164","0","3544","674","0",25531
"2014","제 주","기 타 채 소","기 타 채 소","626","0","30956","623","0","30782","3","0",174
"2014","(세 종)","기 타 채 소","기 타 채 소","0","0","0","0","0","0","0","0",0
"2014","전 국","양 채 류","계","3728","0","87180","2575","0","42601","1153","0",44579
"2014","서 울","양 채 류","계","0","0","0","0","0","0","0","0",0
"2014","부 산","양 채 류","계","3","0","56","0","0","0","3","0",56
"2014","대 구","양 채 류","계","3","0","32","0","0","0","3","0",32
"2014","인 천","양 채 류","계","0","0","0","0","0","0","0","0",0
"2014","광 주","양 채 류","계","106","0","3511","0","0","0","106","0",3511
"2014","대 전","양 채 류","계","0","0","0","0","0","0","0","0",0
"2014","울 산","양 채 류","계","0","0","0","0","0","0","0","0",0
"2014","경 기","양 채 류","계","174","0","4387","44","0","799","130","0",3588
"2014","강 원","양 채 류","계","678","0","23725","473","0","10625","205","0",13099
"2014","충 북","양 채 류","계","209","0","3820","188","0","3098","21","0",721
"2014","충 남","양 채 류","계","51","0","1686","0","0","0","51","0",1686
"2014","전 북","양 채 류","계","107","0","1968","54","0","1257","53","0",711
"2014","전 남","양 채 류","계","188","0","6728","2","0","29","186","0",6699
"2014","경 북","양 채 류","계","29","0","403","27","0","346","2","0",57
"2014","경 남","양 채 류","계","397","0","14458","4","0","40","393","0",14418
"2014","제 주","양 채 류","계","1783","0","26406","1783","0","26406","0","0",0
"2014","세 종","양 채 류","계","0","0","0","0","0","0","0","0",0
"2014","전 국","양 채 류","결 구 상 추","591","2759","16304","135","2416","3262","456","2860",13041
"2014","서 울","양 채 류","결 구 상 추","0","0","0","0","0","0","0","0",0
"2014","부 산","양 채 류","결 구 상 추","1","1667","17","0","0","0","1","1667",17
"2014","대 구","양 채 류","결 구 상 추","0","0","0","0","0","0","0","0",0
"2014","인 천","양 채 류","결 구 상 추","0","0","0","0","0","0","0","0",0
"2014","광 주","양 채 류","결 구 상 추","0","0","0","0","0","0","0","0",0
"2014","대 전","양 채 류","결 구 상 추","0","0","0","0","0","0","0","0",0
"2014","울 산","양 채 류","결 구 상 추","0","0","0","0","0","0","0","0",0
"2014","경 기","양 채 류","결 구 상 추","31","2856","885","0","0","0","31","2856",885
"2014","강 원","양 채 류","결 구 상 추","99","2238","2216","96","2215","2126","3","2974",89
"2014","충 북","양 채 류","결 구 상 추","12","3119","374","4","2468","99","8","3444",276
"2014","충 남","양 채 류","결 구 상 추","38","3488","1325","0","0","0","38","3488",1325
"2014","전 북","양 채 류","결 구 상 추","45","2788","1255","35","2963","1037","10","2177",218
"2014","전 남","양 채 류","결 구 상 추","125","3000","3750","0","0","0","125","3000",3750
"2014","경 북","양 채 류","결 구 상 추","1","2618","26","0","0","0","1","2618",26
"2014","경 남","양 채 류","결 구 상 추","239","2701","6455","0","0","0","239","2701",6455
"2014","제 주","양 채 류","결 구 상 추","0","0","0","0","0","0","0","0",0
"2014","세 종","양 채 류","결 구 상 추","0","0","0","0","0","0","0","0",0
"2014","전 국","양 채 류","샐 러 리","30","2083","625","15","2509","376","15","1657",249
"2014","서 울","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","부 산","양 채 류","샐 러 리","2","1980","40","0","0","0","2","1980",40
"2014","대 구","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","인 천","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","광 주","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","대 전","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","울 산","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","경 기","양 채 류","샐 러 리","3","1294","39","0","0","0","3","1294",39
"2014","강 원","양 채 류","샐 러 리","20","2003","401","15","2509","376","5","484",24
"2014","충 북","양 채 류","샐 러 리","2","3545","71","0","0","0","2","3545",71
"2014","충 남","양 채 류","샐 러 리","3","2500","75","0","0","0","3","2500",75
"2014","전 북","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","전 남","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","경 북","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","경 남","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","제 주","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
"2014","세 종","양 채 류","샐 러 리","0","0","0","0","0","0","0","0",0
